	实部	虚部	幅值	相位
	-55.588959	5.815109	0.004658	174.028061
	-58.993408	24.097351	0.005310	157.781189
	-70.668488	12.494232	0.005980	169.973679
	-51.603638	9.818268	0.004377	169.227493
	-52.069916	8.841049	0.004401	170.363556
	-58.693542	10.594360	0.004970	169.768112
	-53.048035	11.661484	0.004526	167.601944
	-72.685379	26.123856	0.006436	160.231049
	-78.153397	18.275574	0.006688	166.838333
	-63.045410	11.688477	0.005343	169.496750
	-58.099228	5.658981	0.004865	174.436829
	-57.305008	11.446472	0.004870	168.704041
	-63.024551	18.770889	0.005480	163.414658
	-55.146683	-5.379654	0.004617	-174.428329
	-57.976929	13.527359	0.004961	166.866531
	-59.212158	12.417053	0.005042	168.156448
	-59.876450	14.934311	0.005143	165.995102
	-68.395157	20.788818	0.005957	163.093262
	-74.294449	14.428329	0.006307	169.009705
	-59.182571	11.691391	0.005027	168.825226
	-53.459122	14.373962	0.004613	164.950378
	-58.330887	-3.917725	0.004872	-176.157578
	-52.728287	0.224121	0.004394	179.756470
	-59.423401	11.651733	0.005046	168.906189
	-399.091461	11.559082	0.033272	178.340988
	-52.513550	4.983307	0.004396	174.579117
	-50.634125	12.039856	0.004337	166.624512
	-65.856598	4.228134	0.005499	176.326523
	-63.716949	9.943390	0.005374	171.130219
	-59.727936	15.822479	0.005149	165.162643
	-59.292023	1.983963	0.004944	178.083557
	-61.235565	6.555878	0.005132	173.889191
	-64.444870	-0.012924	0.005370	-179.988510
	-44.979889	9.311920	0.003828	168.303619
	-64.428040	1.787354	0.005371	178.410919
	-64.942276	-1.707993	0.005414	-178.493454
	-89.685867	-62.914459	0.009129	-144.950409
	-92.212830	46.636932	0.008611	153.171860
	-76.568367	4.354065	0.006391	176.745377
	-70.143600	-6.908508	0.005874	-174.375031
	-56.691055	12.952484	0.004846	167.130249
	-57.298401	5.951782	0.004801	174.069763
	-55.444916	13.333344	0.004752	166.478317
	-75.954147	3.167297	0.006335	177.612152
	-60.966408	-8.797455	0.005133	-171.788910
	-62.303696	-4.275558	0.005204	-176.074265
	-59.368347	-5.154709	0.004966	-175.037704
	-49.739304	3.810196	0.004157	175.619507
	-64.302780	13.371216	0.005473	168.253235
	-62.328354	-8.489075	0.005242	-172.244080
	-58.444458	-10.889740	0.004954	-169.445328
	-57.217796	-1.518127	0.004770	-178.480164
	-57.624298	-1.335068	0.004803	-178.672775
	-53.906250	14.136139	0.004644	165.305862
	-66.171425	10.927811	0.005589	170.622574
	-60.453140	-1.651321	0.005040	-178.435318
	-59.714676	-9.350281	0.005037	-171.100739
	-53.026093	-5.022903	0.004439	-174.588806
	-55.170593	2.775970	0.004603	177.119522
	-66.378174	-1.485260	0.005533	-178.718185
	-55.714798	-5.503143	0.004665	-174.358994
	-54.756149	-10.008148	0.004639	-169.641998
	-53.508835	-1.487579	0.004461	-178.407547
	-51.711334	15.367981	0.004496	163.448700
	-62.696411	10.185593	0.005293	170.772415
	-57.692932	-10.345657	0.004884	-169.833618
	-51.603989	-14.485489	0.004467	-164.320312
	-72.771019	-14.735825	0.006187	-168.552643
	-65.273903	-23.074692	0.005769	-160.531219
	-55.783035	-3.046753	0.004656	-176.873734
	-60.808296	-1.515350	0.005069	-178.572479
	-53.093826	-18.742828	0.004692	-160.556290
	-48.710495	-10.899612	0.004160	-167.387100
	-62.327492	-4.088867	0.005205	-176.246613
	-61.462151	-8.773834	0.005174	-171.875809
	-49.234962	-4.280884	0.004118	-175.030746
	-65.411377	-10.670715	0.005523	-170.734818
	-61.399483	-9.588684	0.005179	-171.123886
	-64.739655	-11.618683	0.005481	-169.825562
	-52.857384	-17.130035	0.004630	-162.043503
	-62.260323	-4.988007	0.005205	-175.419525
	-70.865997	-7.367493	0.005937	-174.064636
	-126.802063	-6.284119	0.010580	-177.162827
	-14.975403	19.466919	0.002047	127.570160
	-51.197540	-8.515854	0.004325	-170.556274
	-58.790657	-16.242889	0.005083	-164.555405
	-38.399765	-14.455704	0.003419	-159.371002
	-17.164902	-30.279877	0.002901	-119.547821
	3474.748047	-933.556641	0.299831	-15.038465
	-51.870747	-0.843994	0.004323	-179.067825
	-72.273254	-12.257538	0.006109	-170.374237
	-64.785507	-11.199371	0.005479	-170.192291
	-62.068550	-13.729034	0.005297	-167.527481
	-47.728477	-17.414062	0.004234	-159.955170
	-51.684250	-7.633270	0.004354	-171.598694
	-65.280113	-19.052246	0.005667	-163.729919
	-60.574783	-20.606201	0.005332	-161.212830
	-55.226013	-17.690979	0.004833	-162.237778
	-51.990723	-17.356339	0.004568	-161.539169
	-33.118950	-10.332489	0.002891	-162.673065
	-47.098602	-4.660858	0.003944	-174.348434
	-58.000256	-17.529663	0.005049	-163.183380
	-59.880035	-17.889130	0.005208	-163.366516
	-57.466248	-17.953842	0.005017	-162.649933
	-49.685085	-18.793533	0.004427	-159.280731
	-65.887741	-7.817154	0.005529	-173.233856
	-50.895348	-25.621826	0.004748	-153.278320
	-53.723404	-22.584412	0.004856	-157.198944
	-46.573383	-20.732742	0.004248	-156.003143
	-41.330196	-16.032410	0.003694	-158.798218
	-48.100845	-9.441177	0.004085	-168.895233
	-59.986370	-24.352921	0.005395	-157.904114
	-56.563057	-29.276108	0.005308	-152.634659
	-64.912216	-8.698853	0.005458	-172.367294
	-63.434376	-18.073959	0.005497	-164.096497
	-47.491528	-18.765930	0.004255	-158.438919
	-45.569176	-13.588867	0.003963	-163.395264
	-63.691528	-30.730164	0.005893	-154.243423
	-54.898457	-25.077454	0.005030	-155.449219
	-49.330803	-10.566711	0.004204	-167.909882
	-46.575184	-19.091965	0.004195	-157.710434
	-49.055618	-23.051727	0.004517	-154.830704
	-52.420380	-11.752533	0.004477	-167.363373
	-49.073090	-15.586365	0.004291	-162.379364
	-54.198627	-7.960602	0.004565	-171.644241
	-56.336887	-28.782013	0.005272	-152.937927
	-45.270050	3.262650	0.003782	175.877762
	-53.164803	11.879074	0.004540	167.404800
	-73.281509	71.415344	0.008527	135.738907
	17.705296	-118.062073	0.009949	-81.471138
	-50.644272	-38.767853	0.005315	-142.566193
	-55.231403	-29.717224	0.005227	-151.717560
	-45.570885	-49.358963	0.005598	-132.714890
	-53.972912	-43.845398	0.005795	-140.910995
	-42.822968	-37.621521	0.004750	-138.699539
	-41.423298	-17.479477	0.003747	-157.121613
	-56.261948	-21.072830	0.005007	-159.466644
	-52.522961	-27.259674	0.004931	-152.570465
	-52.406315	-29.174194	0.004998	-150.895660
	-47.686108	-45.154724	0.005473	-136.561829
	-37.892906	-30.699036	0.004064	-140.987244
	-56.866493	-17.340500	0.004954	-163.041779
	-51.455330	-29.250504	0.004932	-150.383331
	-46.093346	-31.353088	0.004645	-145.776123
	-46.491615	-39.074768	0.005061	-139.953995
	-35.912109	-43.261322	0.004685	-129.696777
	-36.913818	-31.623566	0.004051	-139.413788
	-49.029037	-27.508820	0.004685	-150.704437
	-55.998562	-24.091263	0.005080	-156.722046
	-51.583111	-34.819595	0.005186	-145.979889
	-43.155891	-37.405792	0.004759	-139.082565
	-49.558174	-34.741913	0.005044	-144.968277
	-452.491455	-317.359497	0.046057	-144.955719
	-55.838604	-33.962372	0.005446	-148.691040
	-46.277687	-36.547531	0.004914	-141.700302
	-36.799263	-40.775040	0.004577	-132.066101
	-39.795181	-27.966583	0.004053	-144.901871
	-54.448265	-18.985168	0.004805	-160.777222
	-58.676556	-25.874054	0.005344	-156.204407
	-40.640186	-18.722183	0.003729	-155.265350
	-50.168072	-18.283264	0.004450	-159.976227
	-44.517822	-37.052994	0.004827	-140.228775
	-38.671307	-36.139847	0.004411	-136.938034
	-58.028831	-29.515259	0.005425	-153.040710
	-46.902657	-38.127609	0.005037	-140.892029
	-31.133320	-31.643982	0.003699	-134.533936
	-38.966450	-32.140747	0.004209	-140.483124
	-42.226112	-33.870758	0.004511	-141.265915
	-40.360291	-23.309998	0.003884	-149.991516
	-39.192039	-31.096466	0.004169	-141.570175
	-33.422710	-22.242477	0.003346	-146.356644
	-45.344780	-32.708282	0.004659	-144.196182
	-22.584732	-28.652283	0.003040	-128.246414
	-19.205807	-25.357605	0.002651	-127.140228
	12.228794	4.157135	0.001076	18.775284
	-111.808342	-113.382538	0.013270	-134.599472
	-57.485420	-29.728592	0.005393	-152.654251
	-54.761597	-31.159409	0.005250	-150.360092
	-60.585957	-45.343750	0.006306	-143.188080
	-60.811890	-31.664688	0.005713	-152.494049
	-48.119930	-45.021729	0.005491	-136.905151
	-29.870884	-34.497772	0.003803	-130.888596
	-41.436836	-28.969452	0.004213	-145.041718
	-45.281193	-31.524689	0.004598	-145.154434
	-44.687992	-34.353119	0.004697	-142.449341
	-55.542370	-43.186829	0.005863	-142.133240
	-39.411118	-41.413055	0.004764	-133.581131
	-40.230553	-22.954422	0.003860	-150.292145
	-43.985458	-32.833023	0.004574	-143.260437
	-41.330933	-43.246338	0.004985	-133.702667
	-48.543468	-39.644623	0.005223	-140.762070
	-53.531361	-55.436554	0.006422	-133.998337
	-33.846436	-42.991180	0.004560	-128.212921
	-34.236900	-24.965576	0.003531	-143.900452
	-34.697147	-27.004715	0.003664	-142.106461
	-44.672077	-34.699814	0.004714	-142.161102
	-42.478989	-35.899506	0.004635	-139.798447
	-24.113285	-35.790970	0.003596	-123.969154
	-55.814392	-37.269165	0.005593	-146.267609
	-46.442459	-37.583405	0.004979	-141.018600
	-42.335197	-43.077515	0.005033	-134.502060
	-36.095627	-47.691406	0.004984	-127.120560
	-32.749741	-41.820923	0.004427	-128.064316
	-31.019749	-22.766998	0.003207	-143.723145
	-35.844147	-30.236450	0.003908	-139.850586
	-17.170357	-32.128983	0.003036	-118.120911
	-30.338968	-32.903885	0.003730	-132.677551
	-41.212143	-45.582092	0.005121	-132.117691
	-35.117607	-47.472107	0.004921	-126.492279
	-33.285267	-23.937561	0.003417	-144.277679
	-36.226639	-45.896606	0.004873	-128.284378
	-27.226921	-49.041962	0.004674	-119.037987
	-35.405033	-46.485992	0.004869	-127.293907
	-29.693882	-44.585358	0.004464	-123.663651
	-23.035484	-45.255402	0.004232	-116.976578
	3.196991	-32.787460	0.002745	-84.430893
	3126.164062	1408.402344	0.285731	24.252562
	-29.537849	-31.269485	0.003585	-133.368820
	-30.143934	-65.799606	0.006031	-114.613335
	-23.602711	-64.265594	0.005705	-110.166679
	5.890350	-77.561218	0.006482	-85.657036
	-148.637268	77.655655	0.013975	152.415161
	-23.451797	-14.641449	0.002304	-148.022598
	-33.569748	-18.646118	0.003200	-150.950287
	-51.801823	-19.052872	0.004600	-159.806320
	-29.590431	-23.993347	0.003175	-140.963196
	-37.916695	-40.270752	0.004609	-133.275467
	-25.340664	-46.125275	0.004386	-118.783852
	-23.594139	-30.663666	0.003224	-127.576462
	-29.702190	-31.792618	0.003626	-133.053070
	-35.810753	-32.028580	0.004004	-138.191055
	-44.191589	-28.624268	0.004388	-147.067627
	-33.885822	-44.704254	0.004675	-127.162125
	-15.178391	-36.203003	0.003271	-112.746246
	-29.330307	-36.063873	0.003874	-129.121033
	-38.362877	-36.088028	0.004389	-136.750122
	-35.870083	-35.137146	0.004184	-135.591385
	-46.397610	-39.456055	0.005075	-139.622513
	-27.856049	-43.123520	0.004278	-122.860832
	-16.759293	-37.244537	0.003403	-114.226784
	-16.412407	-35.164886	0.003234	-115.019730
	-28.347824	-28.536865	0.003352	-134.809586
	-28.974579	-32.980545	0.003658	-131.300461
	-10.048271	-32.399231	0.002827	-107.230713
	-35.566605	-39.236526	0.004413	-132.191269
	-28.373047	-43.915756	0.004357	-122.865654
	-32.467079	-43.367340	0.004515	-126.820465
	-34.047264	-43.805161	0.004623	-127.855896
	-19.778679	-49.861740	0.004470	-111.636757
	-1.978096	-39.476944	0.003294	-92.868553
	-11.949997	-40.385925	0.003510	-106.483231
	-17.614670	-56.340424	0.004919	-107.361702
	-21.590034	-37.509384	0.003607	-119.924301
	-33.069641	-35.351242	0.004034	-133.090088
	-25.846359	-40.432175	0.003999	-122.588837
	-9.883896	-36.306549	0.003136	-105.228836
	-32.929283	-39.628784	0.004294	-129.724670
	-32.210136	-50.059265	0.004961	-122.758858
	-23.424706	-43.849945	0.004143	-118.111198
	-23.103447	-37.467529	0.003668	-121.659058
	-17.197868	-49.668854	0.004380	-109.098442
	-22.911385	-46.556732	0.004324	-116.202614
	-24.098877	-52.897034	0.004844	-114.493103
	-20.077873	-35.983871	0.003434	-119.160141
	-36.309250	-58.513153	0.005739	-121.820908
	-23.815979	-56.351532	0.005098	-112.910484
	-23.031479	-73.970413	0.006456	-107.294533
	26.093452	76.752472	0.006756	71.223564
	1.402702	-45.830002	0.003821	-88.246918
	-6.040947	-35.226456	0.002978	-99.730942
	-15.202187	-19.862488	0.002084	-127.429420
	-9.849136	-36.078583	0.003117	-105.269196
	-25.328407	-41.582367	0.004057	-121.346184
	-21.065704	-52.660492	0.004726	-111.802818
	-8.270546	-42.425522	0.003602	-101.031044
	-10.620308	-38.576614	0.003334	-105.392464
	-10.918549	-36.214203	0.003152	-106.778008
	-11.332626	-22.769974	0.002120	-116.459549
	-24.046776	-43.355377	0.004131	-119.014656
	-8.340981	-52.419220	0.004423	-99.041145
	-247.870850	-675.707214	0.059978	-110.144638
	-20.181549	-39.234177	0.003677	-117.220688
	-14.038078	-34.157410	0.003077	-112.341782
	-16.197533	-25.435669	0.002513	-122.489143
	-17.572861	-48.198044	0.004275	-110.031708
	-5.974754	-59.671570	0.004997	-95.717812
	-10.163612	-52.111115	0.004424	-101.036270
	-9.310089	-38.581573	0.003307	-103.566635
	-11.262589	-39.964722	0.003460	-105.738541
	-14.054710	-58.959961	0.005051	-103.407791
	-1.027206	-22.673096	0.001891	-92.594017
	-13.138092	-37.347031	0.003299	-109.381065
	-17.597061	-33.071609	0.003122	-118.016983
	-17.712624	-41.864624	0.003788	-112.932877
	-16.617172	-50.520874	0.004432	-108.206909
	0.498062	-56.282806	0.004690	-89.492989
	-6.171204	-48.706161	0.004091	-97.221054
	-23.046722	-53.852844	0.004881	-113.168861
	-8.495331	-41.209366	0.003506	-101.648369
	-14.906342	-32.342178	0.002968	-114.744720
	-11.343689	-39.998505	0.003465	-105.833488
	-1.085419	-48.654907	0.004056	-91.277969
	-12.424973	-35.093750	0.003102	-109.496552
	-20.672714	-42.008011	0.003902	-116.202423
	-5.595352	-40.130295	0.003377	-97.937561
	-8.787537	-41.481339	0.003533	-101.960884
	-12.011475	-45.753601	0.003942	-104.709656
	-11.207855	-45.458771	0.003902	-103.850044
	-16.295547	-47.858749	0.004213	-108.803322
	-6.635071	-46.310364	0.003899	-98.153511
	-25.277573	-35.737747	0.003648	-125.272049
	-16.409363	-47.671844	0.004201	-108.994225
	-25.743408	-59.674271	0.005416	-113.335304
	117.715927	-110.050140	0.013429	-43.072357
	-16.354889	-58.627106	0.005072	-105.587219
	5.175323	-47.631668	0.003993	-83.798973
	11.351318	-35.246643	0.003086	-72.148643
	-8.556946	-43.015167	0.003655	-101.250893
	-10.048019	-33.826904	0.002941	-106.543648
	-19.879761	-40.266647	0.003742	-116.275696
	0.505463	-55.764908	0.004647	-89.480675
	3.478668	-43.361389	0.003625	-85.413269
	4.738747	-37.080933	0.003115	-82.717377
	10.157486	-36.790634	0.003181	-74.565765
	-12.128296	-37.586975	0.003291	-107.883484
	-10.026199	-51.880692	0.004403	-100.937859
	6.439468	-37.190338	0.003145	-80.176697
	1.078369	-32.610748	0.002719	-88.106041
	2.908066	-34.304474	0.002869	-85.154495
	5.129898	-27.191391	0.002306	-79.316216
	-14.908920	-44.517944	0.003912	-108.515533
	-10.050568	-58.760452	0.004968	-99.706116
	-7.372742	-49.712463	0.004188	-98.435913
	4.468582	-41.556122	0.003483	-83.862495
	-2.184479	-42.431793	0.003541	-92.947105
	-20.794769	-50.380493	0.004542	-112.428604
	27.967514	-20.579498	0.002894	-36.346966
	1.589325	-32.732224	0.002731	-87.220161
	3.199722	-30.716110	0.002574	-84.052902
	1.154907	-29.904846	0.002494	-87.788376
	-11.428726	-39.207329	0.003403	-106.251122
	-12.445099	-49.105667	0.004222	-104.221329
	-1.391052	-40.532974	0.003380	-91.965561
	6.595520	-3.473984	0.000621	-27.776613
	1446.520996	2915.814453	0.271242	63.614223
	14.303360	-25.128544	0.002410	-60.351135
	-3.808014	-42.133820	0.003525	-95.164299
	-5.525070	-51.466576	0.004314	-96.127380
	4.612198	-35.052238	0.002946	-82.504044
	-8.190643	-28.421097	0.002465	-106.076393
	-0.928116	-43.910049	0.003660	-91.210869
	2.377167	-44.820526	0.003740	-86.964027
	-11.168640	-42.401428	0.003654	-104.756668
	-1.524567	-40.127754	0.003346	-92.175781
	-2.232162	-35.588562	0.002972	-93.588966
	5.783569	-42.533119	0.003577	-82.256531
	-0.171234	-24.636597	0.002053	-90.398224
	-7.468521	-38.296188	0.003251	-101.035309
	-11.567169	-41.230835	0.003569	-105.671288
	24.321960	-132.454147	0.011222	-79.594948
	-10.741333	-36.346634	0.003158	-106.463715
	9.508774	-45.501282	0.003874	-78.196312
	19.010208	-46.545326	0.004190	-67.783737
	4.191086	-34.993195	0.002937	-83.170296
	10.296234	-27.875076	0.002476	-69.727249
	-1.727921	-25.939713	0.002166	-93.811012
	0.380051	-44.582306	0.003715	-89.511581
	8.825821	-38.125435	0.003261	-76.965950
	10.153152	-38.353302	0.003306	-75.172394
	17.755554	-43.083328	0.003883	-67.602402
	4.339493	-23.426811	0.001985	-79.505699
	-5.613739	-35.110138	0.002963	-99.084099
	13.967392	-38.154526	0.003386	-69.893623
	16.492950	-41.150955	0.003694	-68.159508
	13.399551	-39.354248	0.003464	-71.197029
	16.618713	-37.335648	0.003406	-66.005363
	-1.925995	-22.871521	0.001913	-94.813484
	-11.066086	-33.047852	0.002904	-108.513145
	0.971420	-33.086441	0.002758	-88.318275
	11.554718	-41.119690	0.003559	-74.304527
	12.056931	-33.407494	0.002960	-70.155235
	7.393005	-22.972626	0.002011	-72.160889
	21.696823	-63.165276	0.005566	-71.042763
	16.408020	-31.064598	0.002928	-62.157421
	16.620056	-31.922081	0.002999	-62.496513
	10.912094	-25.802811	0.002335	-67.076340
	0.517761	-25.510475	0.002126	-88.837288
	-7.332291	-29.534538	0.002536	-103.942451
	9.624374	-30.291840	0.002649	-72.373817
	14.882553	-14.932007	0.001757	-45.095036
	13.013031	-40.165306	0.003518	-72.048363
	25.461807	-36.424080	0.003703	-55.045002
	11.654037	-25.933365	0.002369	-65.801613
	2.245605	-32.167786	0.002687	-86.006714
	26.712418	-31.727707	0.003456	-49.905064
	15.915161	-20.951561	0.002193	-52.779083
	8.105621	-31.957367	0.002747	-75.767715
	10.903885	-28.711678	0.002559	-69.204636
	11.270157	-16.769905	0.001684	-56.097061
	17.980988	-24.355309	0.002523	-53.562366
	15.261368	-20.389633	0.002122	-53.185638
	12.127426	-33.247292	0.002949	-69.959839
	22.115921	-20.148712	0.002493	-42.335091
	9.061203	-20.771965	0.001889	-66.432083
	2.572922	-8.156372	0.000713	-72.492157
	-51.859604	-33.750019	0.005156	-146.944092
	12.087128	-31.177269	0.002787	-68.809174
	7.083328	-46.139339	0.003890	-81.272072
	243.775879	-918.699585	0.079208	-75.139107
	25.672638	-36.723461	0.003734	-55.043373
	25.426666	-32.491734	0.003438	-51.954762
	23.090622	-20.853622	0.002593	-42.085850
	-4.286240	-32.024826	0.002693	-97.623222
	12.909378	-40.342743	0.003530	-72.255714
	11.236206	-40.412460	0.003495	-74.462044
	17.871475	-44.381783	0.003987	-68.066536
	28.561188	-24.015015	0.003110	-40.058025
	9.798950	-19.832928	0.001843	-63.707184
	14.846855	-38.926369	0.003472	-69.122719
	18.239990	-40.263313	0.003684	-65.628639
	18.260590	-32.573349	0.003112	-60.725048
	23.703766	-35.087399	0.003529	-55.958477
	20.374939	-11.200062	0.001938	-28.797506
	11.171028	-9.483665	0.001221	-40.329655
	16.972290	-22.637421	0.002358	-53.139462
	15.935226	-32.399971	0.003009	-63.810730
	25.227249	-26.452312	0.003046	-46.357941
	31.962128	-15.733894	0.002969	-26.209492
	-11.033875	-59.243484	0.005022	-100.550240
	20.044128	-28.032700	0.002872	-54.434219
	19.689087	-27.460155	0.002816	-54.359264
	25.280090	-21.204052	0.002750	-39.988743
	21.864868	-8.356518	0.001951	-20.916321
	14.842712	-9.555084	0.001471	-32.771652
	21.746307	-23.943317	0.002695	-47.752979
	27.067108	-28.997536	0.003306	-46.972042
	9.260574	-32.178425	0.002790	-73.944801
	15.600525	-38.854420	0.003489	-68.123940
	22.186142	-23.603249	0.002699	-46.772648
	17.518890	-17.333755	0.002054	-44.695652
	28.104736	-38.100586	0.003945	-53.585815
	30.393951	-25.918827	0.003329	-40.456306
	16.303513	-20.836140	0.002205	-51.958126
	16.267365	-20.997650	0.002213	-52.234226
	28.099442	-10.946945	0.002513	-21.284832
	17.753204	-26.434814	0.002654	-56.115314
	24.378510	-27.660133	0.003072	-48.608368
	14.809479	-25.803581	0.002479	-60.147144
	31.659241	-25.824017	0.003405	-39.203659
	18.300461	-9.768505	0.001729	-28.092615
	17.315033	-12.404831	0.001775	-35.618557
	-41.832794	-6.256260	0.003525	-171.494232
	33.354828	-6.795776	0.002837	-11.515933
	13.246201	-23.209759	0.002227	-60.285873
	9.636337	-28.907108	0.002539	-71.563919
	29.537308	-23.663586	0.003154	-38.699696
	29.469437	-29.238964	0.003459	-44.775074
	36.392395	-17.831692	0.003377	-26.104116
	13.342514	-14.062836	0.001615	-46.505615
	15.102158	-23.228279	0.002309	-56.969589
	18.356293	-23.350395	0.002475	-51.828281
	13.932480	-23.974304	0.002311	-59.837322
	33.443939	-26.231052	0.003542	-38.108124
	32.681046	-10.322983	0.002856	-17.529797
	11.163956	-23.090393	0.002137	-64.196739
	15.791000	-23.237774	0.002341	-55.802319
	20.391586	-15.143192	0.002117	-36.598305
	22.407700	-19.891068	0.002497	-41.595112
	43.015366	-14.676880	0.003788	-18.839685
	34.648575	-2.803959	0.002897	-4.626617
	21.871422	-14.937828	0.002207	-34.332443
	11.825432	6.401329	0.001121	28.427517
	-674.980957	2997.601562	0.256055	102.689850
	25.604050	-25.097008	0.002988	-44.427029
	-13.984131	-2.166779	0.001179	-171.192322
	31.381378	-30.408649	0.003641	-44.098099
	32.661362	-27.439098	0.003555	-40.033916
	35.121124	-24.362507	0.003562	-34.747925
	36.275894	-16.599010	0.003324	-24.587736
	32.885757	-9.349434	0.002849	-15.870472
	22.589050	-27.978168	0.002997	-51.083241
	31.297760	-33.611160	0.003827	-47.041199
	14.304306	-12.482117	0.001582	-41.108356
	18.238113	-20.299377	0.002274	-48.061676
	30.083405	-18.841648	0.002958	-32.059479
	28.327545	-11.068352	0.002534	-21.341955
	16.262131	-27.228355	0.002643	-59.152245
	28.025940	-24.035263	0.003077	-40.616646
	26.464355	-9.080933	0.002332	-18.939056
	25.717651	-15.599724	0.002507	-31.240019
	31.760590	-20.804619	0.003164	-33.226608
	24.166382	-16.112236	0.002420	-33.692223
	25.084625	-22.362495	0.002800	-41.716434
	21.039047	-10.628082	0.001964	-26.801073
	27.996735	-24.792572	0.003116	-41.526569
	30.331604	-6.735199	0.002589	-12.519524
	25.762482	-5.175873	0.002190	-11.359914
	3.127060	27.683472	0.002322	83.555321
	64.179932	-6.357742	0.005375	-5.657332
	29.499168	-1.196587	0.002460	-2.322838
	15.436020	-2.975349	0.001310	-10.910167
	27.662201	-18.433815	0.002770	-33.679096
	20.059067	-20.652534	0.002399	-45.835159
	33.218475	-23.552139	0.003393	-35.336918
	43.255310	4.610344	0.003625	6.083871
	18.285553	-2.613914	0.001539	-8.135300
	22.852356	-4.237984	0.001937	-10.506181
	20.865692	-5.345032	0.001795	-14.368136
	27.062889	-25.156830	0.003079	-42.909588
	37.235176	-11.890778	0.003257	-17.710497
	16.294250	0.346001	0.001358	1.216466
	19.895798	-7.901840	0.001784	-21.661058
	27.406982	-8.156914	0.002383	-16.574150
	23.349983	-15.282028	0.002326	-33.203827
	41.240616	-21.749443	0.003885	-27.806232
	42.835136	-11.936562	0.003706	-15.571178
	23.111290	-5.420403	0.001978	-13.199291
	17.617348	-0.140305	0.001468	-0.456294
	21.227402	-11.196327	0.002000	-27.809267
	25.320404	-11.733398	0.002326	-24.862864
	46.984924	18.524780	0.004209	21.517866
	24.441292	-18.884438	0.002574	-37.691284
	21.631546	-11.540375	0.002043	-28.079807
	29.902466	-20.356499	0.003014	-34.245594
	37.011505	-16.925385	0.003391	-24.574648
	37.961777	-8.714569	0.003246	-12.928909
	18.047920	-2.339699	0.001517	-7.386523
	16.949600	-2.528519	0.001428	-8.484736
	27.123703	7.095451	0.002336	14.659835
	21.036072	10.646027	0.001965	26.843256
	27.293633	-8.331909	0.002378	-16.975822
	32.394745	-8.323875	0.002787	-14.410485
	8.165695	2.155083	0.000704	14.784345
	21.473511	-12.316628	0.002063	-29.837421
	34.211563	-2.174500	0.002857	-3.636849
	29.694122	-5.591644	0.002518	-10.664378
	901.549622	-745.037109	0.097463	-39.570194
	34.814026	3.110901	0.002913	5.106256
	27.017654	4.116440	0.002277	8.663025
	36.318924	5.528938	0.003061	8.655850
	24.876762	-7.148033	0.002157	-16.031355
	45.311844	1.341576	0.003778	1.695896
	43.361908	13.049316	0.003774	16.748623
	67.762833	52.072433	0.007122	37.540524
	25.267456	-58.744637	0.005329	-66.726318
	22.020332	3.156174	0.001854	8.156651
	20.379471	8.008652	0.001825	21.453657
	10.986450	-10.144119	0.001246	-42.717220
	12.288353	-0.255501	0.001024	-1.191128
	21.735703	-12.287407	0.002081	-29.479906
	36.670410	-0.770088	0.003057	-1.203049
	27.382935	10.314484	0.002438	20.640167
	25.142426	8.451187	0.002210	18.579172
	24.995193	5.075104	0.002125	11.477490
	8.731293	-2.103416	0.000748	-13.544779
	28.240692	-9.243454	0.002476	-18.123777
	29.346375	15.337547	0.002759	27.593304
	20.877594	5.273003	0.001794	14.174615
	22.851608	3.035194	0.001921	7.565851
	18.090233	0.791451	0.001509	2.505102
	13.721161	-16.952972	0.001817	-51.014465
	28.432709	-9.608231	0.002501	-18.671591
	29.284180	11.675819	0.002627	21.737537
	32.334778	13.737816	0.002928	23.018789
	23.298218	10.487282	0.002129	24.234053
	20.694122	8.274429	0.001857	21.793724
	59.216545	7.302284	0.004972	7.029935
	-0.990448	-3.428970	0.000297	-106.111206
	14.791626	2.510742	0.001250	9.633610
	14.659866	-9.381176	0.001450	-32.616085
	26.390060	-6.107094	0.002257	-13.029819
	26.333374	-0.261925	0.002195	-0.569873
	24.368225	15.094231	0.002389	31.775013
	13.799080	16.938446	0.001821	50.831661
	38.808289	11.939117	0.003384	17.100174
	25.648727	10.223763	0.002301	21.732573
	18.332825	2.535500	0.001542	7.874272
	28.332947	3.986687	0.002384	8.009420
	21.143974	18.720779	0.002353	41.521534
	17.532600	5.714638	0.001537	18.053043
	34.289688	-1.937096	0.002862	-3.233321
	24.288696	4.462746	0.002058	10.411263
	15.363663	10.829346	0.001566	35.178764
	29.085442	8.601288	0.002528	16.474258
	25.101288	9.803581	0.002246	21.333673
	34.632469	4.593002	0.002911	7.554555
	19.976608	12.592819	0.001968	32.226440
	35.939240	-7.282112	0.003056	-11.454359
	43.805634	-2.603004	0.003657	-3.400613
	80.670250	-9.218224	0.006766	-6.518937
	-79.145027	-6.761360	0.006619	-175.117081
	14.015526	17.096519	0.001842	50.655506
	20.409996	15.595985	0.002141	37.384701
	4.664482	18.633263	0.001601	75.945915
	16.382332	26.247215	0.002578	58.029446
	11.529823	8.443916	0.001191	36.217346
	23.050911	-4.106094	0.001951	-10.100245
	28.798187	17.939125	0.002827	31.919830
	23.007057	19.870918	0.002533	40.816776
	1.247490	34.411186	0.002869	87.923798
	-2256.804199	1821.231934	0.241667	141.096619
	12.038101	3.431595	0.001043	15.910792
